pers_id;polca_id;id_nl_pdc_num;id_nl_pdc_code;id_nl_pdc_bio_id;id_nl_pdc_slug;id_de_manow;id_de_parliament;id_ch_parliament;id_ie_parliament;id_uk_scotparl;id_no_storting;id_ca_parlinfo;id_us_bioguide;id_us_icpsr;wikidata_id;last_name;first_name;other_name;gender;birth_date;death_date;birth_place_raw;citizenship_canton;hometown_raw;title_raw;military_raw;initials;twitter_screen_name;twitter_id;;;;PolCa-PartyWhenEnteredParliament;PolCa-nonpoliticalprepar;PolCa-politicalprepar;ohmura-career-type;ohmura-mandate
NL_Gouverneur_P_1786;;481;NA;17372;mr-p-gouverneur;;;;;;;;;;Q21029072;Gouverneur;P;NA;m;14dec1786;12mar1860;Oudenbosch;;;Mr.;;P.;;;;;;;;;;
NL_Goyen_L_9999;;;;;;;;;;;;;;;;Goyen;L;;;;;;;;;;L.M.W.;;;;;;;;;;
NL_Goyert_Aranka_1941;;3143;NA;21497;aae-aranka-goyert;;;;;;;;;;;Goyert;Aranka;Aranka-Adriana-Erzsebet;f;10apr1941;NA;Amsterdam;;;NA;;A.A.E.;;;;;;;;;;
NL_Goyert_Aranka_9999;;;;;;;;;;;;;;;;Goyert;Aranka;;f;;;;;;;;A.A.E.;;;;;;;;;;
NL_graafdeMarchant_Iwan_1850;;876;NA;17766;jbcem-iwan-graaf-de-marchant-et-dansembourg;;;;;;;;;;Q2509560;graafdeMarchant-et-dAnsembourg;Iwan;NA;m;27jan1850;07aug1915;Gulpen;;;NA;;J.B.C.E.M.;;;;;;;;;;
NL_graafdeMarchant_Max_1894;;877;NA;17767;mvehjm-max-graaf-de-marchant-et-dansembourg;;;;;;;;;;Q3180242;graafdeMarchant-et-dAnsembourg;Max;Maximilien-Victor-Eugene-Hubert-Joseph-Marie;m;18jan1894;24jan1975;Gulpen;;;NA;;M.V.E.H.J.M.;;;;;;;;;;
NL_graafSchimmelpenninck_Francis_1854;;1199;NA;18089;mr-fd-graaf-schimmelpenninck;;;;;;;;;;Q2796083;graafSchimmelpenninck;Francis-David;NA;m;20apr1854;03jan1924;Amsterdam;;;Mr.;;F.D.;;;;;;;;;;
NL_graafSchimmelpenninck_Gerrit_1794;;1200;NA;18090;g-gerrit-graaf-schimmelpenninck;;;;;;;;;;Q682310;graafSchimmelpenninck;Gerrit;NA;m;25feb1794;04oct1863;Amsterdam;;;NA;;G.;;;;;;;;;;
NL_graafSchimmelpenninck_Rutger_1821;;1202;NA;18092;mr-rj-graaf-schimmelpenninck-van-nijenhuis;;;;;;;;;;Q14291954;graafSchimmelpenninck-vanNijenhuis;Rutger-Jan;NA;m;09may1821;23apr1893;Amsterdam;;;Mr.;;R.J.;;;;;;;;;;
NL_graafvanBylandt_Carel_1840;;243;NA;17134;mr-cje-graaf-van-bylandt;;;;;;;;;;Q2970425;graafvanBylandt;Carel-Jan-Emilius;NA;m;08jan1840;18jul1902;s-Gravenhage;;;Mr.;;C.J.E. ;;;;;;;;;;
NL_graafvanBylandt_Eugene_1807;;244;NA;17135;mr-eja-graaf-van-bylandt;;;;;;;;;;;graafvanBylandt;Eugene-Jean-Alexander;NA;m;01jul1807;21feb1876;s-Gravenhage;;;Mr.;;E.J.A. ;;;;;;;;;;
NL_graafvanBylandt_Frederik_1841;;245;NA;17136;mr-wkfp-frederik-graaf-van-bylandt;;;;;;;;;;Q1909095;graafvanBylandt;Frederik;Willem-Karel-Frederik-Pieter;m;04dec1841;04jul1924;s-Gravenhage;;;Mr.;;W.K.F.P. ;;;;;;;;;;
NL_graafvanHeidenReinestein_Louis_1809;;549;NA;17439;mr-l-graaf-van-heiden-reinestein;;;;;;;;;;Q2527631;graafvanHeidenReinestein;Louis;NA;m;11jul1809;02nov1882;Zuidlaren (Dr.);;;Mr.;;L.;;;;;;;;;;
NL_graafvanLimburg_Constantijn_1837;;824;NA;17714;cw-graaf-van-limburg-stirum;;;;;;;;;;;graafvanLimburg-Stirum;Constantijn-Willem;NA;m;17mar1837;30aug1905;Oudwoude (grietenij Kollumerland en Nieuw-Kruisland;;;NA;;C.W.;;;;;;;;;;
NL_graafvanLimburg_Louis_1802;;825;NA;17715;lga-graaf-van-limburg-stirum;;;;;;;;;;Q2340601;graafvanLimburg-Stirum;Louis-Gaspard-Adrien;NA;m;10jan1802;30aug1884;Groningen;;;NA;;L.G.A.;;;;;;;;;;
NL_graafvanLimburg_Menno_1807;;2067;NA;18957;md-graaf-van-limburg-stirum;;;;;;;;;;;graafvanLimburg-Stirum;Menno-David;NA;m;30nov1807;22jul1891;Wexford (Ierl.);;;NA;;M.D.;;;;;;;;;;
NL_graafvanLimburg_Otto_1855;;826;NA;17716;mr-ojh-graaf-van-limburg-stirum;;;;;;;;;;Q2002044;graafvanLimburg-Stirum;Otto-Jan-Herbert;NA;m;06nov1855;15jul1909;Utrecht;;;Mr.;;O.J.H.;;;;;;;;;;
NL_graafvanLyndenvan_Alex_1873;;858;NA;17748;mrdr-fac-alex-graaf-van-lynden-van-sandenburg;;;;;;;;;;Q1823102;graafvanLyndenvan-Sandenburg;Alex;Frederik-Alexander-Carel;m;17nov1873;25dec1932;s-Gravenhage;;;Mr. Dr.;;F.A.C.;;;;;;;;;;
NL_graafvanLyndenvan_Theo_1826;;857;NA;17747;mr-cth-theo-graaf-van-lynden-van-sandenburg;;;;;;;;;;Q780938;graafvanLyndenvan-Sandenburg;Theo;Constantijn-Theodoor;m;24feb1826;08nov1885;Utrecht;;;Mr.;;C.Th.;;;;;;;;;;
NL_graafvanRandwijck_Lodewijk_1807;;1080;NA;17970;mr-ln-graaf-van-randwijck;;;;;;;;;;Q2163341;graafvanRandwijck;Lodewijk-Napoleon;NA;m;02may1807;04dec1891;Amsterdam;;;Mr.;;L.N.;;;;;;;;;;
NL_graafvanZuylen_Jules_1819;;1603;NA;18493;mr-jphja-jules-graaf-van-zuylen-van-nijevelt;;;;;;;;;;Q291221;graafvanZuylen-vanNijevelt;Jules;Julius-Philip-Jacob-Adriaan;m;19aug1819;01jul1894;Dommeldange (Luxemburg);;;Mr.;;J.Ph.J.A. ;;;;;;;;;;
NL_Graatsma_Mienk_9999;;;;;;;;;;;;;;;;Graatsma;Mienk;;NA;;;;;;;;;;;;;;;;;;
NL_Graeper_Fleur_1974;;3406;NA;22303;drs-fq-fleur-graper-van-koolwijk;;;;;;;;;;;Graeper-vanKoolwijk;Fleur;NA;f;23dec1974;NA;Leiden;;;Drs.;;F.Q.;;;;;;;;;;
NL_Graeper_Fleur_9999;;;;;;;;;;;;;;;;Graeper;Fleur;;f;;;;;;;;F.Q.;;;;;;;;;;
NL_Grapperhaus_Ferd_1927;;1812;NA;18702;dr-fhm-ferd-grapperhaus;;;;;;;;;;;Grapperhaus;Ferd;Ferdinand-Heinrich-Maria;m;26dec1927;09may2010;Utrecht;;;Dr.;;F.H.M.;;;;;;;;;;
NL_Grapperhaus_Ferdinand_1959;;3575;NA;22896;profmr-fbj-ferd-grapperhaus;;;;;;;;;;;Grapperhaus;Ferdinand;Ferdinand-Bernhard-Joseph;m;08nov1959;NA;Amsterdam;;;Mr.;;F.B.J.;;;;;;;;;;
NL_Grashoff_Rik_1961;2415;3230;viehdask7nxs;21877;ir-hj-rik-grashoff;;;;;;;;;;Q2429720;Grashoff;Rik;Hendrik-Johannes;m;05apr1961;NA;Krimpen aan den IJssel;;;Ir.;;H.J.;rikgrashoff;;;;;;;;;
NL_Graus_Dion_1967;2325;3128;vhfw2rplzzmt;21441;djg-dion-graus;;;;;;;;;;Q2285105;Graus;Dion;Dion-Jean-Gilbert;m;19mar1967;NA;Heerlen;;;NA;;D.J.G.;RidderDionGraus;;;;;;;;;
NL_Grave_Ben_9999;;;;;;;;;;;;;;;;Grave;Ben;;m;;;;;;;;B.;;;;;;;;;;
NL_Greep_Jan_9999;;;;;;;;;;;;;;;;Greep;Jan;;m;;;;;;;;J.C.M.;;;;;;;;;;
NL_Greeve_Lodewijk_1822;;483;NA;17374;mr-lg-greeve;;;;;;;;;;Q2321993;Greeve;Lodewijk-Gerard;NA;m;29dec1822;01oct1889;Utrecht;;;Mr.;;L.G.;;;;;;;;;;
NL_Grewel_Annemarie_1935;;2921;NA;19519;drs-annemarie-grewel;;;;;;;;;;;Grewel;Annemarie;NA;f;13jun1935;27feb1998;Amsterdam;;;Drs.;;A.;;;;;;;;;;
NL_Grewel_Annemarie_9999;;;;;;;;;;;;;;;;Grewel;Annemarie;;f;;;;;;;;;;;;;;;;;;
NL_Greweldinger_Riet_9999;;;;;;;;;;;;;;;;Greweldinger;Riet;;;;;;;;;;M.C.;;;;;;;;;;
NL_Griffioen_Nel_9999;;;;;;;;;;;;;;;;Griffioen;Nel;;;;;;;;;;N.A.;;;;;;;;;;
NL_Griffith_Laetitia_1965;2287;2410;NA;21029;mr-lj-laetitia-griffith;;;;;;;;;;Q2528669;Griffith;Laetitia;Laetitia-Juliette;f;01nov1965;NA;District Suriname (Suriname);;;Mr.;;L.J.;;;;;;;;;;
NL_Grobbe_Henk_9999;;;;;;;;;;;;;;;;Grobbe;Henk;;m;;;;;;;;HJ.;;;;;;;;;;
NL_Grobbee_Willem_1822;;2054;NA;18944;wjl-grobbee;;;;;;;;;;;Grobbee;Willem-Johan-Lucas;NA;m;09apr1822;06apr1907;Zwolle;;;NA;;W.J.L.;;;;;;;;;;
NL_Groen_A_9999;;;;;;;;;;;;;;;;Groen;A;;;;;;;;;;A.G.W.;;;;;;;;;;
NL_Groen_Bert_1945;;2297;NA;20915;lc-bert-groen;;;;;;;;;;;Groen;Bert;Lubertus-Cornelis;m;28mar1945;NA;Haarlem;;;NA;;L.C.;;;;;;;;;;
NL_Groen_Herman_1846;;486;NA;17377;hf-groen-van-waarder;;;;;;;;;;Q19801982;Groen-vanWaarder;Herman-Frederik;NA;m;06aug1846;01oct1904;Amsterdam;;;NA;;H.F.;;;;;;;;;;
NL_Groen_Jaap_1887;;484;NA;17375;j-jaap-groen-azn;;;;;;;;;;Q21008869;Groen;Jaap;Jacobus;m;16may1887;19jan1965;Zuid-Scharwoude (N.H.);;;Azn.;;J.;;;;;;;;;;
NL_Groen_Willem_1801;;485;NA;17376;mrdr-g-willem-groen-van-prinsterer;;;;;;;;;;Q954945;Groen-vanPrinsterer;Willem;Guillaume;m;21aug1801;19may1876;Voorburg;;;Mr. Dr.;;G.;;;;;;;;;;
NL_Groenenberg_Maurits_9999;;;;;;;;;;;;;;;;Groenenberg;Maurits;;m;;;;;;;;M.;;;;;;;;;;
NL_Groenestein_Peter_9999;;;;;;;;;;;;;;;;Groenestein;Peter;;m;;;;;;;;P.R.;;;;;;;;;;
NL_Groeneveld_Gerard_1909;;1832;NA;18722;dr-gw-gerard-groeneveld;;;;;;;;;;;Groeneveld;Gerard;Gerardus-Willem;m;12may1909;27aug1987;Arnhem;;;Dr.;;G.W.;;;;;;;;;;
NL_Groeneveld_Irona_9999;;;;;;;;;;;;;;;;Groeneveld;Irona;;f;;;;;;;;;;;;;;;;;;
NL_Groeneweg_Suze_1875;;488;NA;17379;s-suze-groeneweg;;;;;;;;;;Q2146060;Groeneweg;Suze;Susanna;f;04mar1875;19oct1940;Strijensas (gem. Strijen;;;NA;;S.;;;;;;;;;;
NL_Groenewoud_Afran_9999;;;;;;;;;;;;;;;;Groenewoud;Afran;;;;;;;;;;A.;;;;;;;;;;
NL_Groenink_Egbert_1965;2199;2315;NA;20877;ej-egbert-jan-groenink;;;;;;;;;;Q2305603;Groenink;Egbert-Jan;NA;m;11dec1965;NA;Meppel;;;NA;;E.J.;;;;;;;;;;
NL_Groeninx_Rene_1800;;489;NA;17380;jhrmr-rf-groeninx-van-zoelen;;;;;;;;;;;Groeninx-vanZoelen;Rene-Frederic;NA;m;26apr1800;30oct1859;Rotterdam;;;Jhr. Mr.;;R.F.;;;;;;;;;;
NL_Groenman_Louise_1940;1869;2666;NA;19264;drs-ls-louise-groenman;;;;;;;;;;Q2066529;Groenman;Louise;Louise-Sienke;f;29jun1940;NA;Meppel;;;Drs.;;L.S.;;;;;;;;;;
NL_Groensmit_Berthe_1919;1569;490;NA;17381;amcv-berthe-groensmit-van-der-kallen;;;;;;;;;;Q2188879;Groensmit-vanderKallen;Berthe;Alberta-Maria-Cornelia-Vincentia;f;19jul1919;11may1991;Nijmegen;;;NA;;A.M.C.V.;;;;;;;;;;
NL_Grol_Toos_1931;;2717;NA;19315;drs-ac-toos-grol-overling;;;;;;;;;;;Grol-Overling;Toos;Anna-Catharina;f;20mar1931;NA;Doetinchem;;;Drs.;;A.C.;;;;;;;;;;
NL_Grondel_Pieter_9999;;;;;;;;;;;;;;;;Grondel;Pieter;;m;;;;;;;;P.J.;;;;;;;;;;
NL_Grondel_Ruud_9999;;;;;;;;;;;;;;;;Grondel;Ruud;;m;;;;;;;;;;;;;;;;;;
NL_Groot_Ed_1957;2449;3240;viek19ok6vzw;21893;drs-va-ed-groot;;;;;;;;;;Q617677;Groot;Ed;Vincentius-Aloysius;m;26dec1957;NA;Grootebroek;;;Drs.;;V.A.;NA;;;;;;;;;
NL_Groot_Jeroen_9999;;;;;;;;;;;;;;;;Groot;Jeroen;;m;;;;;;;;;;;;;;;;;;
NL_Grootenboer_Ruud_9999;;;;;;;;;;;;;;;;Grootenboer;Ruud;;m;;;;;;;;R.;;;;;;;;;;
NL_Groothoff_R_9999;;;;;;;;;;;;;;;;Groothoff;R;;NA;;;;;;;;R.;;;;;;;;;;
NL_Groothuis_Thom_9999;;;;;;;;;;;;;;;;Groothuis;Thom;;m;;;;;;;;T.;;;;;;;;;;
NL_Groothuizen_Maarten_1976;;3355;vj0pb9e3qzbd;22205;mrdrs-m-maarten-groothuizen;;;;;;;;;;Q27660804;Groothuizen;Maarten;NA;m;14sep1976;NA;Nijmegen;;;Mr.;;M.;NA;;;;;;;;;
NL_Groothuizen_Michel_9999;;;;;;;;;;;;;;;;Groothuizen;Michel;;m;;;;;;;;M.C.J.;;;;;;;;;;
NL_Grosheide_Hans_1930;1515;1805;NA;18695;mr-jh-hans-grosheide;;;;;;;;;;Q1579902;Grosheide;Hans;Johan-Hendrik;m;06aug1930;18dec2022;Amsterdam;;;Mr.;;J.H.;;;;;;;;;;
NL_Grotenhuis_Marie_9999;;;;;;;;;;;;;;;;Grotenhuis;Marie;;f;;;;;;;;;;;;;;;;;;
NL_Gruijters_Hans_1931;1714;1802;NA;18692;drs-jpa-hans-gruijters;;;;;;;;;;Q1285893;Gruijters;Hans;Johannes-Petrus-Adrianus;m;30jun1931;17apr2005;Helmond;;;Drs.;;J.P.A.;;;;;;;;;;
NL_Gualtherie_Hans_1941;1792;1893;NA;18783;mr-jsl-hans-gualtherie-van-weezel;;;;;;;;;;Q2698385;Gualtherie-vanWeezel;Hans;Johan-Stephan-Leonard;m;26jul1941;NA;Velsen;;;Mr.;;J.S.L.;;;;;;;;;;
NL_Gubbels_Helma_9999;;;;;;;;;;;;;;;;Gubbels;Helma;;f;;;;;;;;;;;;;;;;;;
NL_Guds_Hedy_9999;;;;;;;;;;;;;;;;Guds;Hedy;;;;;;;;;;H.J.;;;;;;;;;;
NL_Guemaoui_Rachid_9999;;;;;;;;;;;;;;;;Guemaoui;Rachid;;;;;;;;;;R.;;;;;;;;;;
NL_Guenal_Sultan_1961;;3401;vj47bht9raqc;22278;s-sultan-gunal-gezer;;;;;;;;;;Q428469;Guenal-Gezer;Sultan;NA;f;01may1961;NA;Antakya (Turkije);;;NA;;S.;SultanGunal;;;;;;;;;
NL_Guernaoui_Rachid_9999;;;;;;;;;;;;;;;;Guernaoui;Rachid;;;;;;;;;;R.;;;;;;;;;;
NL_Guichelaar_Marius_9999;;;;;;;;;;;;;;;;Guichelaar;Marius;;m;;;;;;;;M.A.;;;;;;;;;;
NL_Guit_Leo_1884;;496;NA;17386;lf-leo-guit;;;;;;;;;;Q21016937;Guit;Leo;Leonardus-Franciscus;m;16dec1884;06nov1937;s-Gravenhage;;;NA;;L.F.;;;;;;;;;;
NL_Gulje_Norbertus_1808;;497;NA;17387;nrh-gulje;;;;;;;;;;Q1814315;Gulje;Norbertus-Reinerus-Henricus;NA;m;05jun1808;05jul1885;s-Hertogenbosch;;;NA;;N.R.H.;;;;;;;;;;
NL_Gutteling_Eppo_9999;;;;;;;;;;;;;;;;Gutteling;Eppo;;;;;;;;;;J.W.E.;;;;;;;;;;
NL_Guyot_H_1836;;498;NA;17388;hd-guyot;;;;;;;;;;Q15876221;Guyot;H;NA;m;07may1836;06may1912;Nijmegen;;;NA;;H.D.;;;;;;;;;;
NL_Guyt_Ruud_9999;;;;;;;;;;;;;;;;Guyt;Ruud;;m;;;;;;;;RJM;;;;;;;;;;
NL_Gybels_Thei_9999;;;;;;;;;;;;;;;;Gybels;Thei;;;;;;;;;;T.A.G.;;;;;;;;;;
NL_Gyoemoerei_Ingrid_9999;;;;;;;;;;;;;;;;Gyoemoerei;Ingrid;;f;;;;;;;;;;;;;;;;;;
NL_Gyoemoerei_lngrid_9999;;;;;;;;;;;;;;;;Gyoemoerei;lngrid;;f;;;;;;;;;;;;;;;;;;
NL_Haage_Marleen_9999;;;;;;;;;;;;;;;;Haage;;;f;NA;;;;;;;M.W.;;;;;;;;;;
NL_Haak_Ab_9999;;;;;;;;;;;;;;;;Haak;Ab;;;;;;;;;;A.;;;;;;;;;;
NL_Haan_Edo_9999;;;;;;;;;;;;;;;;Haan;Edo;;m;;;;;;;;T.J.;;;;;;;;;;
NL_Haan_Yorick_9999;;;;;;;;;;;;;;;;Haan;Yorick;;NA;;;;;;;;;;;;;;;;;;
NL_Haans_Walfred_9999;;;;;;;;;;;;;;;;Haans;Walfred;;m;;;;;;;;W.P.A.;;;;;;;;;;
NL_Haanstra_J_9999;;;;;;;;;;;;;;;;Haanstra;;;;;;;;;;;J.;;;;;;;;;;
NL_Haars_Bert_1913;1578;504;NA;17394;mr-ea-bert-haars;;;;;;;;;;Q1947827;Haars;Bert;Elberta-Alijda;f;01sep1913;03jun1997;Lochem;;;Mr.;;E.A.;;;;;;;;;;
NL_Haas_Frans_9999;;;;;;;;;;;;;;;;Haas;Frans;;m;;;;;;;;;;;;;;;;;;
NL_Haas_Ineke_1935;1688;1673;NA;18563;mr-rm-ineke-haas-berger;;;;;;;;;;Q1952306;Haas-Berger;Ineke;Regina-Maria;f;22feb1935;NA;Abcoude (gemeente Abcoude-BaambruggeUtr.);;;Mr.;;R.M.;;;;;;;;;;
NL_Haasbroek_Janine_9999;;;;;;;;;;;;;;;;Haasbroek;Janine;;f;;;;;;;;J.;;;;;;;;;;
NL_Haast_Joke_9999;;;;;;;;;;;;;;;;Haast;Joke;;f;;;;;;;;J.M;;;;;;;;;;
NL_Haazen_Jan_9999;;;;;;;;;;;;;;;;Haazen;Jan;;m;;;;;;;;J.B.;;;;;;;;;;
NL_Haazevoet_Piet_1876;;506;NA;17396;pjj-piet-haazevoet;;;;;;;;;;Q20856194;Haazevoet;Piet;Petrus-Johannes-Joseph;m;31mar1876;11sep1954;Amsterdam;;;NA;;P.J.J.;;;;;;;;;;
NL_Habets_Annet_9999;;;;;;;;;;;;;;;;Habets;Annet;;f;;;;;;;;A.J.C.;;;;;;;;;;
NL_Hachchi_Wassila_1980;2450;3190;vie119qozavf;21872;drs-w-wassila-hachchi;;;;;;;;;;Q1948934;Hachchi;Wassila;NA;f;06jan1980;NA;Rotterdam;;;Drs.;;W.;WassilaHachchi;;;;;;;;;
NL_Hacke_Aart_1893;1287;507;NA;17397;dr-ahw-hacke;;;;;;;;;;Q2703825;Hacke;Aart-Hendrik-Willem;NA;m;10may1893;01sep1961;Amsterdam;;;Dr.;;A.H.W.;;;;;;;;;;
NL_Hacquebord_Louwrens_9999;;;;;;;;;;;;;;;;Hacquebord;Louwrens;;m;;;;;;;;L.;;;;;;;;;;
NL_Haeck_J_9999;;;;;;;;;;;;;;;;Haeck;J;;;;;;;;;;J.;;;;;;;;;;
NL_Haex_Joop_1911;;1811;NA;18701;jce-joop-haex;;;;;;;;;;;Haex;Joop;Joseph-Constant-Eugene;m;24nov1911;14apr2002;Maastricht;;;NA;;J.C.E.;;;;;;;;;;
NL_Haffmans_Leopold_1826;;508;NA;17398;mr-jhl-leopold-haffmans;;;;;;;;;;Q1910733;Haffmans;Leopold;Johannes-Hendrik-Leopold;m;20feb1826;16sep1896;Horst (Lb.);;;Mr.;;J.H.L.;;;;;;;;;;
NL_Haffmans_Oscar_1859;;509;NA;17399;omf-oscar-haffmans;;;;;;;;;;;Haffmans;Oscar;Oscar-Maria-Franciscus;m;05sep1859;02sep1933;Helden-Dorp (gem. Helden);;;NA;;O.M.F.;;;;;;;;;;
NL_Hafkamp_Hetty_9999;;;;;;;;;;;;;;;;Hafkamp;Hetty;;NA;;;;;;;;;;;;;;;;;;
NL_Hage_Rien_9999;;;;;;;;;;;;;;;;Hage;Rien;;;;;;;;;;M.J.;;;;;;;;;;
NL_Hageman_Jose_1949;1956;2856;NA;19454;drs-jjp-jose-hageman;;;;;;;;;;Q3097124;Hageman;Jose;Johanna-Jacoba-Petronella;f;27oct1949;NA;Beverwijk;;;Drs.;;J.J.P.;;;;;;;;;;
NL_Hagendoorn_J_9999;;;;;;;;;;;;;;;;Hagendoorn;J;;;;;;;;;;J.;;;;;;;;;;
NL_Haidar_Anis_9999;;;;;;;;;;;;;;;;Haidar;Anis;;;;;;;;;;A.;;;;;;;;;;
NL_Haifi_Y_9999;;;;;;;;;;;;;;;;Haifi;;;;;;;;;;;Y.A.;;;;;;;;;;
NL_Haifi_Yasmina_9999;;;;;;;;;;;;;;;;Haifi;Yasmina;;f;;;;;;;;;;;;;;;;;;
NL_Haitsma_Foka_9999;;;;;;;;;;;;;;;;Haitsma;Foka;;;;;;;;;;F.S.;;;;;;;;;;
NL_Hak_Marjolein_9999;;;;;;;;;;;;;;;;Hak;Marjolein;;f;;;;;;;;M.;;;;;;;;;;
NL_Hake_Lini_9999;;;;;;;;;;;;;;;;Hake;Lini;;;;;;;;;;E.H.G.;;;;;;;;;;
NL_Haken_Harm_1919;;511;NA;17401;h-harm-haken;;;;;;;;;;;Haken;Harm;NA;m;25feb1919;15apr1972;Finsterwolde;;;NA;;H.;;;;;;;;;;
NL_Haken_Jan_1912;1308;512;NA;17402;j-jan-haken;;;;;;;;;;Q1681806;Haken;Jan;NA;m;13oct1912;20nov1956;Finsterwolde;;;NA;;J.;;;;;;;;;;
NL_Hakvoort_Ben_9999;;;;;;;;;;;;;;;;Hakvoort;Ben;;m;;;;;;;;B.J.A.;;;;;;;;;;
NL_Hakvoort_Bert_9999;;;;;;;;;;;;;;;;Hakvoort;Bert-Jan;;m;;;;;;;;B.J.;;;;;;;;;;
NL_Hakze_Joop_9999;;;;;;;;;;;;;;;;Hakze;Joop;;m;;;;;;;;;;;;;;;;;;
NL_Halfwerk_Lammert_9999;;;;;;;;;;;;;;;;Halfwerk;Lammert;;m;;;;;;;;L.;;;;;;;;;;
NL_Halsema_Femke_1966;2125;2220;NA;19045;drs-f-femke-halsema;;;;;;;;;;Q288283;Halsema;Femke;NA;f;25apr1966;NA;Haarlem;;;Drs.;;F.;;;;;;;;;;
NL_Halsema_H_9999;;;;;;;;;;;;;;;;Halsema;H;;;;;;;;;;H.;;;;;;;;;;
NL_Halters_Patrick_9999;;;;;;;;;;;;;;;;Halters;Patrick;;f;;;;;;;;P.H.M.M.;;;;;;;;;;
NL_Hamel_Jan_1946;;3010;NA;20979;drs-j-jan-hamel;;;;;;;;;;;Hamel;Jan;Johannes;m;09jun1946;NA;Rotterdam;;;Drs.;;J.;;;;;;;;;;
NL_Hamel_Jan_9999;;;;;;;;;;;;;;;;Hamel;Jan;;m;;;;;;;;J.;;;;;;;;;;
NL_Hameleers_L_9999;;;;;;;;;;;;;;;;Hameleers;L;;;;;;;;;;L.P.H.;;;;;;;;;;
NL_Hamelink_Piet_9999;;;;;;;;;;;;;;;;Hamelink;Piet;;m;;;;;;;;P.A.;;;;;;;;;;
NL_Hamer_Mariette_1958;2152;2221;vg09lljy43zj;19046;dr-mi-mariette-hamer;;;;;;;;;;Q1830398;Hamer;Mariette;Mariette-Iris;f;07jun1958;NA;Amsterdam;;;Drs.;;M.I.;mariettehamer;;;;;;;;;
NL_Hamersma_Klaas_9999;;;;;;;;;;;;;;;;Hamersma;Klaas;;m;;;;;;;;K.;;;;;;;;;;
NL_Hametink_Piet_9999;;;;;;;;;;;;;;;;Hametink;Piet;;m;;;;;;;;P.A.;;;;;;;;;;
NL_Hammerstein_Fred_1946;;3472;NA;22591;profmr-fred-hammerstein;;;;;;;;;;;Hammerstein;Fred;NA;m;05mar1946;NA;Rotterdam;;;Prof. Mr.;;NA;;;;;;;;;;
NL_Hamming_Henk_9999;;;;;;;;;;;;;;;;Hamming;Henk;;m;;;;;;;;H;;;;;;;;;;
NL_Hamming_Jan_9999;;;;;;;;;;;;;;;;Hamming;Jan;;m;;;;;;;;J.;;;;;;;;;;
NL_Hanegraaf_Gijs_9999;;;;;;;;;;;;;;;;Hanegraaf;Gijs;;m;;;;;;;;;;;;;;;;;;
NL_Hannes_Gerard_9999;;;;;;;;;;;;;;;;Hannes;Gerard;;m;;;;;;;;;;;;;;;;;;
NL_Hannink_Hanneke_9999;;;;;;;;;;;;;;;;Hannink;Hanneke;;f;;;;;;;;;;;;;;;;;;
NL_Hannink_Janneke_9999;;;;;;;;;;;;;;;;Hannink;Janneke;;f;;;;;;;;;;;;;;;;;;
NL_Hannsen_Joop_9999;;;;;;;;;;;;;;;;Hannsen;Joop;;m;;;;;;;;;;;;;;;;;;
NL_Hanssen_Theo_9999;;;;;;;;;;;;;;;;Hanssen;Theo;;m;;;;;;;;T.J.G.M.;;;;;;;;;;
NL_Harbers_Mark_1969;2393;3111;vhf519pbxzy9;21402;mgj-mark-harbers;;;;;;;;;;Q2257536;Harbers;Mark;Markus-Gerardus-Jozef;m;19apr1969;NA;Ede;;;NA;;M.G.J.;markharbers;;;;;;;;;
NL_Hardjopawiro_Els_9999;;;;;;;;;;;;;;;;Hardjopawiro;Els;;f;;;;;;;;E.W.;;;;;;;;;;
NL_Harijgens_Andrev_9999;;;;;;;;;;;;;;;;Harijgens;Andrev;;m;;;;;;;;;;;;;;;;;;
NL_Harika_Ahmed_9999;;;;;;;;;;;;;;;;Harika;Ahmed;;m;;;;;;;;;;;;;;;;;;
NL_Harleman_Fer_9999;;;;;;;;;;;;;;;;Harleman;Fer;;NA;;;;;;;;;;;;;;;;;;
NL_Harmes_Gerard_9999;;;;;;;;;;;;;;;;Harmes;Gerard;;m;;;;;;;;;;;;;;;;;;
NL_Harmsen_Dineke_9999;;;;;;;;;;;;;;;;Harmsen;Dineke;;f;;;;;;;;E.W.;;;;;;;;;;
NL_Harmsen_Evert_1930;1497;521;NA;17411;ej-evert-harmsen;;;;;;;;;;Q12012900;Harmsen;Evert;Evert-Jan;m;22jul1930;23oct2005;Steenderen (Gld.);;;NA;;E.J.;;;;;;;;;;
NL_Harmsma_Janneke_9999;;;;;;;;;;;;;;;;Harmsma;Janneke;;f;;;;;;;;JJ.;;;;;;;;;;
NL_Harpe_Leen_9999;;;;;;;;;;;;;;;;Harpe;Leen;;NA;;;;;;;;;;;;;;;;;;
NL_Harrewijn_Ab_1954;2112;2222;NA;19047;ab-ab-harrewijn;;;;;;;;;;Q4662991;Harrewijn;Ab;Albert-Bastiaan;m;22nov1954;13may2002;Giessen-Nieuwkerk (nu Giessendam);;;NA;;A.B.;;;;;;;;;;
NL_Hart_Wim_9999;;;;;;;;;;;;;;;;Hart;Wim;;m;;;;;;;;W.B.;;;;;;;;;;
